LEAID,FIPST,TOTALEXP,enrollment,year,per_pupil_exp,first_treat,dose
0100005,1,11702999.999999998,3120.0,1990,3750.9615384615377,0,
0100005,1,11678000.0,3084.0,1992,3786.6407263294423,0,
0100005,1,13734000.0,3118.0,1995,4404.746632456703,0,
0100005,1,14074000.0,3213.0,1996,4380.329909741675,0,
0100005,1,15648000.0,3274.0,1997,4779.47464874771,0,
0100005,1,17733000.0,3244.0,1998,5466.399506781751,0,
0100005,1,18997000.0,3366.0,1999,5643.7908496732025,0,
0100005,1,24097000.0,3391.0,2000,7106.1633736360955,0,
0100005,1,31514000.0,3471.0,2001,9079.227888216652,0,
0100005,1,22551000.0,3499.0,2002,6444.984281223206,0,
0100005,1,24050000.0,3576.0,2003,6725.391498881432,0,
0100005,1,25608000.0,3621.0,2004,7072.079536039768,0,
0100005,1,26331000.0,3653.0,2005,7208.048179578429,0,
0100005,1,29061000.0,3718.0,2006,7816.299085529855,0,
0100005,1,32760000.0,3747.0,2007,8742.994395516413,0,
0100005,1,45593000.0,3790.0,2008,12029.81530343008,0,
0100005,1,50805000.0,3849.0,2009,13199.532346063912,0,
0100005,1,57286000.0,4104.0,2010,13958.576998050683,0,
0100005,1,45912000.0,4143.0,2011,11081.824764663288,0,
0100005,1,35381000.0,4140.0,2012,8546.135265700483,0,
0100005,1,38123000.0,4422.0,2013,8621.212121212122,0,
0100006,1,22140000.0,5511.0,1990,4017.4197060424603,0,
0100006,1,23682000.0,6139.0,1992,3857.631536080795,0,
0100006,1,30831000.0,6707.0,1995,4596.839123304011,0,
0100006,1,31482000.0,6793.0,1996,4634.476667157368,0,
0100006,1,33179000.0,6866.0,1997,4832.362365278183,0,
0100006,1,36492000.0,6903.0,1998,5286.3972186006085,0,
0100006,1,40933000.0,6904.0,1999,5928.88180764774,0,
0100006,1,45411000.0,7022.0,2000,6466.960979777841,0,
0100006,1,54109000.0,6936.0,2001,7801.182237600923,0,
0100006,1,49931000.0,6919.0,2002,7216.505275328805,0,
0100006,1,53394000.0,7011.0,2003,7615.746683782627,0,
0100006,1,48230000.0,7148.0,2004,6747.341913822048,0,
0100006,1,47010000.0,5106.0,2005,9206.815511163337,0,
0100006,1,47458000.0,5554.0,2006,8544.832553114873,0,
0100006,1,48036000.0,5562.0,2007,8636.461704422869,0,
0100006,1,55204000.0,5647.0,2008,9775.810164689216,0,
0100006,1,56040000.0,5815.0,2009,9637.145313843508,0,
0100006,1,57101000.0,5777.0,2010,9884.195949454734,0,
0100006,1,58104000.0,5916.0,2011,9821.501014198782,0,
0100006,1,55493000.0,5881.0,2012,9435.980275463357,0,
0100006,1,53182000.0,5700.0,2013,9330.17543859649,0,
0100007,1,31101000.0,5879.0,1990,5290.185405681238,0,
0100007,1,39410000.0,6328.0,1992,6227.876106194691,0,
0100007,1,64196000.0,7671.0,1995,8368.661191500456,0,
0100007,1,58819000.0,8235.0,1996,7142.562234365513,0,
0100007,1,60241000.0,8676.0,1997,6943.4071000461045,0,
0100007,1,63353000.0,9054.0,1998,6997.23878948531,0,
0100007,1,80488000.0,9357.0,1999,8601.902319119376,0,
0100007,1,121021000.0,9508.0,2000,12728.334034497266,0,
0100007,1,110401000.0,9839.0,2001,11220.754141681065,0,
0100007,1,96138000.0,10304.0,2002,9330.16304347826,0,
0100007,1,99346000.0,10722.0,2003,9265.622085431822,0,
0100007,1,119123000.0,11197.0,2004,10638.831829954452,0,
0100007,1,131878000.0,11565.0,2005,11403.199308257674,0,
0100007,1,145254000.0,11776.0,2006,12334.748641304348,0,
0100007,1,163936000.0,12039.0,2007,13617.077830384584,0,
0100007,1,168797000.0,12479.0,2008,13526.484493949836,0,
0100007,1,160574000.0,12607.0,2009,12736.892202744508,0,
0100007,1,152411000.0,12889.0,2010,11824.88944060827,0,
0100007,1,154031000.0,13232.0,2011,11640.795042321644,0,
0100007,1,161285000.0,13448.0,2012,11993.233194527067,0,
0100007,1,165188000.0,13764.0,2013,12001.453065969195,0,
0100008,1,28506000.0,5672.0,1999,5025.74047954866,0,
0100008,1,34728000.0,5816.0,2000,5971.11416781293,0,
0100008,1,44912000.0,5989.0,2001,7499.0816496911,0,
0100008,1,44934000.0,6328.0,2002,7100.821744627055,0,
0100008,1,57256000.0,6657.0,2003,8600.871263331832,0,
0100008,1,59420000.0,6848.0,2004,8676.985981308411,0,
0100008,1,53739000.0,7162.0,2005,7503.351019268361,0,
0100008,1,64539000.0,7875.0,2006,8195.42857142857,0,
0100008,1,72819000.0,8056.0,2007,9039.101290963257,0,
0100008,1,85319000.0,8298.0,2008,10281.875150638709,0,
0100008,1,89098000.0,8466.0,2009,10524.21450507914,0,
0100008,1,85734000.0,8654.0,2010,9906.863877975502,0,
0100008,1,109069000.0,8479.0,2011,12863.427290954121,0,
0100008,1,112788000.0,9042.0,2012,12473.78898473789,0,
0100008,1,93475000.0,9375.0,2013,9970.666666666666,0,
0100011,1,8932000.0,1298.0,2004,6881.35593220339,0,
0100011,1,9915000.0,1297.0,2005,7644.564379336932,0,
0100011,1,10980000.0,1336.0,2006,8218.562874251496,0,
0100011,1,14736000.0,1395.0,2007,10563.440860215054,0,
0100011,1,14450000.0,1406.0,2008,10277.382645803698,0,
0100011,1,13467000.0,1457.0,2009,9242.964996568291,0,
0100011,1,14740000.0,1461.0,2010,10088.980150581794,0,
0100011,1,17562000.0,1563.0,2011,11236.084452975048,0,
0100011,1,16632000.0,1670.0,2012,9959.281437125748,0,
0100011,1,17605000.0,1798.0,2013,9791.43492769744,0,
0100012,1,20226000.0,2094.0,2005,9659.025787965616,0,
0100012,1,18712000.0,2142.0,2006,8735.760971055088,0,
0100012,1,22270000.0,2179.0,2007,10220.284534189996,0,
0100012,1,23826000.0,2173.0,2008,10964.565117349286,0,
0100012,1,20752000.0,2292.0,2009,9054.101221640489,0,
0100012,1,22971000.0,2303.0,2010,9974.381241858446,0,
0100012,1,25700000.0,2322.0,2011,11068.044788975021,0,
0100012,1,21862000.0,2216.0,2012,9865.523465703971,0,
0100012,1,21958000.0,2215.0,2013,9913.318284424378,0,
0100013,1,35033000.0,4199.0,2006,8343.176946892117,0,
0100013,1,81048000.0,4083.0,2007,19850.11021307862,0,
0100013,1,73019000.0,4118.0,2008,17731.66585721224,0,
0100013,1,43682000.0,4116.0,2009,10612.730806608357,0,
0100013,1,37738000.0,4151.0,2010,9091.30330040954,0,
0100013,1,38197000.0,4181.0,2011,9135.852666826118,0,
0100013,1,37554000.0,4189.0,2012,8964.908092623538,0,
0100013,1,41247000.0,4233.0,2013,9744.153082919915,0,
0100030,1,12079000.0,3797.0,1990,3181.195680800632,0,
0100030,1,15548000.0,3783.0,1992,4109.965635738831,0,
0100030,1,17072000.0,3788.0,1995,4506.863780359028,0,
0100030,1,17117000.0,3812.0,1996,4490.293809024134,0,
0100030,1,22014000.0,3702.0,1997,5946.515397082658,0,
0100030,1,21042000.0,3679.0,1998,5719.488991573798,0,
0100030,1,21453000.0,3610.0,1999,5942.659279778393,0,
0100030,1,21826000.0,3601.0,2000,6061.094140516523,0,
0100030,1,22265000.0,3573.0,2001,6231.4581584103,0,
0100030,1,22110000.0,3560.0,2002,6210.6741573033705,0,
0100030,1,23616000.0,3543.0,2003,6665.537679932261,0,
0100030,1,23710000.0,3549.0,2004,6680.755142293604,0,
0100030,1,24778000.0,3496.0,2005,7087.528604118993,0,
0100030,1,27282000.0,3672.0,2006,7429.738562091503,0,
0100030,1,31194000.0,3550.0,2007,8787.042253521127,0,
0100030,1,32691000.0,3476.0,2008,9404.775604142693,0,
0100030,1,30725000.0,3443.0,2009,8923.903572465873,0,
0100030,1,30438000.0,3395.0,2010,8965.537555228277,0,
0100030,1,29342000.0,3197.0,2011,9177.979355645917,0,
0100030,1,27371000.0,3170.0,2012,8634.384858044165,0,
0100030,1,27325000.0,3174.0,2013,8609.010712035286,0,
0100060,1,7324000.0,2232.0,1990,3281.3620071684586,0,
0100060,1,7791000.0,2154.0,1992,3616.991643454039,0,
0100060,1,8167000.0,2091.0,1995,3905.786704925873,0,
0100060,1,8655000.0,2089.0,1996,4143.130684538057,0,
0100060,1,9113000.0,2037.0,1997,4473.73588610702,0,
0100060,1,9548000.0,1991.0,1998,4795.580110497238,0,
0100060,1,11148000.0,1923.0,1999,5797.191887675507,0,
0100060,1,18171000.0,1827.0,2000,9945.812807881774,0,
0100060,1,16172000.0,1768.0,2001,9147.058823529413,0,
0100060,1,11408000.0,1798.0,2002,6344.827586206897,0,
0100060,1,12265000.0,1745.0,2003,7028.65329512894,0,
0100060,1,11492000.0,1695.0,2004,6779.941002949852,0,
0100060,1,12216000.0,1625.0,2005,7517.538461538462,0,
0100060,1,14294000.0,1703.0,2006,8393.423370522607,0,
0100060,1,14450000.0,1669.0,2007,8657.87896944278,0,
0100060,1,15550000.0,1684.0,2008,9233.96674584323,0,
0100060,1,16261000.0,1678.0,2009,9690.703218116805,0,
0100060,1,15208000.0,1718.0,2010,8852.153667054714,0,
0100060,1,14656000.0,1670.0,2011,8776.047904191617,0,
0100060,1,16552000.0,1710.0,2012,9679.53216374269,0,
0100060,1,15822000.0,1756.0,2013,9010.250569476082,0,
0100090,1,18589000.0,4386.0,1990,4238.258093935248,0,
0100090,1,16588000.0,4257.0,1992,3896.640826873385,0,
0100090,1,18756000.0,3584.0,1995,5233.258928571428,0,
0100090,1,19708000.0,3586.0,1996,5495.8170663692135,0,
0100090,1,19740000.0,3487.0,1997,5661.0266704903925,0,
0100090,1,20040000.0,3341.0,1998,5998.20413049985,0,
0100090,1,21628000.0,3101.0,1999,6974.524346984844,0,
0100090,1,19399000.0,2839.0,2000,6833.039802747447,0,
0100090,1,18635000.0,2740.0,2001,6801.094890510949,0,
0100090,1,18472000.0,2673.0,2002,6910.587355031799,0,
0100090,1,19482000.0,2668.0,2003,7302.098950524738,0,
0100090,1,20732000.0,2652.0,2004,7817.496229260935,0,
0100090,1,21170000.0,2567.0,2005,8246.980911569926,0,
0100090,1,25591000.0,2534.0,2006,10099.052880820836,0,
0100090,1,22927000.0,2465.0,2007,9301.014198782961,0,
0100090,1,22958000.0,2443.0,2008,9397.462136717151,0,
0100090,1,22878000.0,2374.0,2009,9636.899747262005,0,
0100090,1,25613000.0,2302.0,2010,11126.411815812336,0,
0100090,1,24545000.0,2312.0,2011,10616.349480968858,0,
0100090,1,24196000.0,2186.0,2012,11068.618481244283,0,
0100090,1,24274000.0,2051.0,2013,11835.202340321794,0,
0100100,1,7744000.0,2662.0,1990,2909.090909090909,0,
0100100,1,7421000.0,2495.0,1992,2974.3486973947897,0,
0100100,1,9436000.0,2503.0,1995,3769.876148621654,0,
0100100,1,10732000.0,2518.0,1996,4262.112787926926,0,
0100100,1,12976000.0,2474.0,1997,5244.947453516573,0,
0100100,1,12802000.0,2791.0,1998,4586.886420637764,0,
0100100,1,15306000.0,2628.0,1999,5824.200913242009,0,
0100100,1,16735000.0,2640.0,2000,6339.015151515152,0,
0100100,1,16338000.0,2644.0,2001,6179.273827534039,0,
0100100,1,15919000.0,2667.0,2002,5968.8788901387325,0,
0100100,1,16789000.0,2704.0,2003,6208.949704142012,0,
0100100,1,16900000.0,2705.0,2004,6247.689463955638,0,
0100100,1,17893000.0,2611.0,2005,6852.929911911146,0,
0100100,1,21810000.0,2521.0,2006,8651.328837762792,0,
0100100,1,20370000.0,2492.0,2007,8174.157303370786,0,
0100100,1,22963000.0,2458.0,2008,9342.148087876321,0,
0100100,1,21212000.0,2411.0,2009,8798.009124844462,0,
0100100,1,22327000.0,2474.0,2010,9024.656426839127,0,
0100100,1,21797000.0,2536.0,2011,8595.031545741325,0,
0100100,1,21122000.0,2526.0,2012,8361.8368962787,0,
0100100,1,21799000.0,2543.0,2013,8572.158867479355,0,
0100120,1,11230000.0,2847.0,1990,3944.502985598876,0,
0100120,1,11670000.0,2963.0,1992,3938.5757678029026,0,
0100120,1,17624000.0,2915.0,1995,6045.969125214408,0,
0100120,1,17519000.0,2981.0,1996,5876.886950687689,0,
0100120,1,17885000.0,2996.0,1997,5969.626168224299,0,
0100120,1,19655000.0,2998.0,1998,6556.037358238826,0,
0100120,1,22133000.0,2981.0,1999,7424.689701442469,0,
0100120,1,24349000.0,2844.0,2000,8561.533052039382,0,
0100120,1,27089000.0,2835.0,2001,9555.202821869489,0,
0100120,1,25176000.0,2807.0,2002,8969.006056287852,0,
0100120,1,22689000.0,2807.0,2003,8083.006768792305,0,
0100120,1,24417000.0,2702.0,2004,9036.639526276833,0,
0100120,1,25178000.0,2758.0,2005,9129.079042784626,0,
0100120,1,27239000.0,2861.0,2006,9520.796924152395,0,
0100120,1,33388000.0,2873.0,2007,11621.30177514793,0,
0100120,1,36723000.0,2985.0,2008,12302.51256281407,0,
0100120,1,36194000.0,3071.0,2009,11785.737544773689,0,
0100120,1,37271000.0,3122.0,2010,11938.180653427291,0,
0100120,1,34111000.0,3161.0,2011,10791.205314773806,0,
0100120,1,35223000.0,3201.0,2012,11003.748828491096,0,
0100120,1,36172000.0,3205.0,2013,11286.115444617784,0,
0100180,1,8103000.0,2293.0,1990,3533.798517226341,0,
0100180,1,7069000.0,2250.0,1992,3141.777777777778,0,
0100180,1,8177000.0,1997.0,1995,4094.6419629444167,0,
0100180,1,8613000.0,2056.0,1996,4189.20233463035,0,
0100180,1,10036000.0,2043.0,1997,4912.383749388155,0,
0100180,1,10638000.0,2005.0,1998,5305.73566084788,0,
0100180,1,10893000.0,2050.0,1999,5313.658536585366,0,
0100180,1,12406000.0,1813.0,2000,6842.801985659128,0,
0100180,1,16738000.0,1843.0,2001,9081.931633206728,0,
0100180,1,15476000.0,1814.0,2002,8531.422271223815,0,
0100180,1,13291000.0,1856.0,2003,7161.099137931034,0,
0100180,1,12750000.0,1823.0,2004,6993.965990126166,0,
0100180,1,13158000.0,1778.0,2005,7400.44994375703,0,
0100180,1,14292000.0,1766.0,2006,8092.865232163081,0,
0100180,1,15286000.0,1721.0,2007,8882.045322486927,0,
0100180,1,16004000.0,1680.0,2008,9526.190476190477,0,
0100180,1,16324000.0,1606.0,2009,10164.383561643835,0,
0100180,1,18152000.0,1650.0,2010,11001.212121212122,0,
0100180,1,14924000.0,1678.0,2011,8893.921334922527,0,
0100180,1,14092000.0,1758.0,2012,8015.9271899886235,0,
0100180,1,14402000.0,1776.0,2013,8109.2342342342345,0,
0100185,1,29559000.0,1535.0,2009,19256.677524429968,0,
0100185,1,27480000.0,1756.0,2010,15649.202733485194,0,
0100185,1,23145000.0,1972.0,2011,11736.8154158215,0,
0100185,1,27295000.0,2233.0,2012,12223.46618898343,0,
0100185,1,33787000.0,2526.0,2013,13375.6927949327,0,
0100188,1,6361000.0,864.0,2013,7362.268518518518,0,
0100189,1,53982000.0,1463.0,2013,36898.154477101845,0,
0100210,1,12255000.0,3351.0,1990,3657.117278424351,0,
0100210,1,16053000.0,3605.0,1992,4452.981969486824,0,
0100210,1,23876000.0,3987.0,1995,5988.46250313519,0,
0100210,1,22863000.0,4067.0,1996,5621.5883943939025,0,
0100210,1,26512000.0,4221.0,1997,6280.976072020848,0,
0100210,1,33796000.0,4186.0,1998,8073.578595317726,0,
0100210,1,28729000.0,4285.0,1999,6704.5507584597435,0,
0100210,1,29112000.0,4328.0,2000,6726.432532347505,0,
0100210,1,31506000.0,4421.0,2001,7126.44198145216,0,
0100210,1,39075000.0,4431.0,2002,8818.551117129316,0,
0100210,1,44776000.0,4573.0,2003,9791.384211677236,0,
0100210,1,39978000.0,4691.0,2004,8522.276700063952,0,
0100210,1,45388000.0,4979.0,2005,9115.886724241816,0,
0100210,1,68092000.0,5253.0,2006,12962.497620407386,0,
0100210,1,71337000.0,5519.0,2007,12925.711179561515,0,
0100210,1,67331000.0,5672.0,2008,11870.76868829337,0,
0100210,1,70061000.0,5993.0,2009,11690.472217587185,0,
0100210,1,69760000.0,6247.0,2010,11166.960140867617,0,
0100210,1,66917000.0,6690.0,2011,10002.54110612855,0,
0100210,1,80022000.0,7056.0,2012,11340.986394557824,0,
0100210,1,79410000.0,7422.0,2013,10699.272433306387,0,
0100240,1,19935000.0,6867.0,1990,2903.0144167758845,0,
0100240,1,21284000.0,7137.0,1992,2982.2054084349165,0,
0100240,1,27458000.0,7568.0,1995,3628.171247357294,0,
0100240,1,36122000.0,7834.0,1996,4610.92672964003,0,
0100240,1,53214000.0,8099.0,1997,6570.440795159896,0,
0100240,1,46454000.0,8211.0,1998,5657.532578248691,0,
0100240,1,51663000.0,8489.0,1999,6085.875839321475,0,
0100240,1,49796000.0,8912.0,2000,5587.522441651706,0,
0100240,1,52471000.0,8626.0,2001,6082.888940412706,0,
0100240,1,52851000.0,8762.0,2002,6031.842045195161,0,
0100240,1,52431000.0,8940.0,2003,5864.765100671141,0,
0100240,1,55179000.0,9105.0,2004,6060.2965403624385,0,
0100240,1,59863000.0,9200.0,2005,6506.847826086957,0,
0100240,1,66157000.0,9559.0,2006,6920.912229312689,0,
0100240,1,73885000.0,9652.0,2007,7654.890178201409,0,
0100240,1,82620000.0,9852.0,2008,8386.114494518879,0,
0100240,1,87675000.0,9923.0,2009,8835.533608787666,0,
0100240,1,81788000.0,10076.0,2010,8117.109964271536,0,
0100240,1,80709000.0,9904.0,2011,8149.131663974152,0,
0100240,1,74311000.0,9825.0,2012,7563.460559796437,0,
0100240,1,77028000.0,9717.0,2013,7927.138005557271,0,
0100270,1,63083000.0,16965.0,1990,3718.4202770409665,0,
0100270,1,71696000.0,17983.0,1992,3986.8764944669965,0,
0100270,1,87972000.0,19961.0,1995,4407.194028355293,0,
0100270,1,98413000.0,20699.0,1996,4754.480892796753,0,
0100270,1,117227000.0,21410.0,1997,5475.338626809902,0,
0100270,1,138146000.0,21771.0,1998,6345.413623627762,0,
0100270,1,137803000.0,22176.0,1999,6214.060245310246,0,
0100270,1,138009000.0,22337.0,2000,6178.493083225142,0,
0100270,1,143749000.0,22656.0,2001,6344.853460451977,0,
0100270,1,153377000.0,23062.0,2002,6650.637412193219,0,
0100270,1,172634000.0,23411.0,2003,7374.054931442484,0,
0100270,1,184333000.0,24037.0,2004,7668.719058118733,0,
0100270,1,216035000.0,24443.0,2005,8838.317718774291,0,
0100270,1,244873000.0,25958.0,2006,9433.430926881887,0,
0100270,1,337692000.0,26286.0,2007,12846.838621319333,0,
0100270,1,370288000.0,26512.0,2008,13966.807483403742,0,
0100270,1,323015000.0,27120.0,2009,11910.582595870206,0,
0100270,1,255644000.0,27880.0,2010,9169.440459110474,0,
0100270,1,253965000.0,28199.0,2011,9006.170431575587,0,
0100270,1,252178000.0,28700.0,2012,8786.689895470383,0,
0100270,1,264079000.0,29419.0,2013,8976.47778646453,0,
0100300,1,8813000.0,2244.0,1990,3927.361853832442,0,
0100300,1,8518000.0,2255.0,1992,3777.3835920177385,0,
0100300,1,9797000.0,2045.0,1995,4790.709046454767,0,
0100300,1,10097000.0,1987.0,1996,5081.529944640161,0,
0100300,1,10633000.0,1974.0,1997,5386.524822695035,0,
0100300,1,11522000.0,1827.0,1998,6306.513409961686,0,
0100300,1,14089000.0,1777.0,1999,7928.531232414181,0,
0100300,1,11801000.0,1668.0,2000,7074.940047961631,0,
0100300,1,10863000.0,1615.0,2001,6726.315789473684,0,
0100300,1,10632000.0,1573.0,2002,6759.059122695487,0,
0100300,1,11070000.0,1483.0,2003,7464.5987862441,0,
0100300,1,10925000.0,1427.0,2004,7655.921513665032,0,
0100300,1,11635000.0,1266.0,2005,9190.363349131121,0,
0100300,1,11341000.0,1207.0,2006,9396.023198011599,0,
0100300,1,10975000.0,1211.0,2007,9062.758051197357,0,
0100300,1,12184000.0,1156.0,2008,10539.792387543253,0,
0100300,1,11553000.0,1097.0,2009,10531.449407474931,0,
0100300,1,13032000.0,1104.0,2010,11804.347826086956,0,
0100300,1,11425000.0,1073.0,2011,10647.716682199441,0,
0100300,1,10962000.0,1060.0,2012,10341.509433962265,0,
0100300,1,10628000.0,1061.0,2013,10016.965127238454,0,
0100330,1,19149000.0,5713.0,1990,3351.829161561351,0,
0100330,1,18896000.0,5298.0,1992,3566.6289165722915,0,
0100330,1,23257000.0,4872.0,1995,4773.6042692939245,0,
0100330,1,23432000.0,4850.0,1996,4831.340206185567,0,
0100330,1,25632000.0,5188.0,1997,4940.632228218967,0,
0100330,1,27436000.0,4731.0,1998,5799.196787148594,0,
0100330,1,30559000.0,4802.0,1999,6363.806747188672,0,
0100330,1,29820000.0,4850.0,2000,6148.453608247422,0,
0100330,1,29702000.0,4628.0,2001,6417.891097666378,0,
0100330,1,31588000.0,4642.0,2002,6804.825506247307,0,
0100330,1,31875000.0,4249.0,2003,7501.76512120499,0,
0100330,1,33005000.0,4116.0,2004,8018.707482993197,0,
0100330,1,31350000.0,4125.0,2005,7600.0,0,
0100330,1,35158000.0,4191.0,2006,8388.928656645192,0,
0100330,1,41032000.0,4136.0,2007,9920.696324951645,0,
0100330,1,44810000.0,4247.0,2008,10550.97716034848,0,
0100330,1,68499000.0,4344.0,2009,15768.646408839779,0,
0100330,1,55637000.0,4480.0,2010,12418.973214285714,0,
0100330,1,43073000.0,4510.0,2011,9550.554323725055,0,
0100330,1,39822000.0,4376.0,2012,9100.091407678245,0,
0100330,1,43444000.0,4068.0,2013,10679.44936086529,0,
0100360,1,11262000.0,3635.0,1990,3098.2118294360384,0,
0100360,1,11212000.0,3564.0,1992,3145.9034792368125,0,
0100360,1,14398000.0,3539.0,1995,4068.380898558915,0,
0100360,1,15441000.0,3656.0,1996,4223.468271334792,0,
0100360,1,17330000.0,3717.0,1997,4662.362119989239,0,
0100360,1,19277000.0,3760.0,1998,5126.86170212766,0,
0100360,1,19323000.0,3689.0,1999,5238.004879371103,0,
0100360,1,21306000.0,3646.0,2000,5843.664289632474,0,
0100360,1,27263000.0,3556.0,2001,7666.760404949381,0,
0100360,1,22474000.0,3595.0,2002,6251.460361613352,0,
0100360,1,23155000.0,3600.0,2003,6431.944444444444,0,
0100360,1,24280000.0,3529.0,2004,6880.136015868518,0,
0100360,1,24810000.0,3559.0,2005,6971.059286316381,0,
0100360,1,27980000.0,3533.0,2006,7919.615058024342,0,
0100360,1,31117000.0,3506.0,2007,8875.35653166001,0,
0100360,1,45416000.0,3549.0,2008,12796.844181459566,0,
0100360,1,37667000.0,3565.0,2009,10565.77840112202,0,
0100360,1,36769000.0,3590.0,2010,10242.061281337048,0,
0100360,1,33971000.0,3512.0,2011,9672.835990888383,0,
0100360,1,30496000.0,3539.0,2012,8617.12348120938,0,
0100360,1,30276000.0,3475.0,2013,8712.51798561151,0,
0100390,1,155441000.0,41942.0,1990,3706.0941299890324,0,
0100390,1,169099000.0,42082.0,1992,4018.3213725583387,0,
0100390,1,203395000.0,41839.0,1995,4861.373359783934,0,
0100390,1,205293000.0,41824.0,1996,4908.497513389441,0,
0100390,1,204720000.0,41133.0,1997,4977.025745751586,0,
0100390,1,222064000.0,39831.0,1998,5575.155030001757,0,
0100390,1,241381000.0,39493.0,1999,6111.994530676322,0,
0100390,1,303888000.0,38120.0,2000,7971.878279118573,0,
0100390,1,332169000.0,37843.0,2001,8777.554633617841,0,
0100390,1,289818000.0,37154.0,2002,7800.452172040696,0,
0100390,1,269370000.0,36133.0,2003,7454.958071568926,0,
0100390,1,264641000.0,34099.0,2004,7760.960731986275,0,
0100390,1,315055000.0,31843.0,2005,9894.011242659297,0,
0100390,1,351163000.0,30959.0,2006,11342.840531024904,0,
0100390,1,326867000.0,29435.0,2007,11104.705282826568,0,
0100390,1,305954000.0,28266.0,2008,10824.099624991155,0,
0100390,1,327114000.0,27440.0,2009,11921.06413994169,0,
0100390,1,371343000.0,26721.0,2010,13897.047266195128,0,
0100390,1,378008000.0,25914.0,2011,14587.018599984563,0,
0100390,1,341911000.0,25091.0,2012,13626.838308556853,0,
0100390,1,297451000.0,25104.0,2013,11848.749203314213,0,
0100420,1,18089000.0,6070.0,1990,2980.0658978583197,0,
0100420,1,21406000.0,6045.0,1992,3541.1083540115796,0,
0100420,1,23534000.0,6239.0,1995,3772.078858791473,0,
0100420,1,26443000.0,6457.0,1996,4095.245470032523,0,
0100420,1,32343000.0,6569.0,1997,4923.580453645913,0,
0100420,1,34360000.0,6840.0,1998,5023.391812865497,0,
0100420,1,37038000.0,7008.0,1999,5285.102739726028,0,
0100420,1,40474000.0,7154.0,2000,5657.534246575343,0,
0100420,1,40890000.0,7290.0,2001,5609.0534979423865,0,
0100420,1,49432000.0,7373.0,2002,6704.4622270446225,0,
0100420,1,48213000.0,7549.0,2003,6386.673731620082,0,
0100420,1,47591000.0,7740.0,2004,6148.708010335918,0,
0100420,1,51056000.0,7753.0,2005,6585.321810911905,0,
0100420,1,58665000.0,7917.0,2006,7410.003789314134,0,
0100420,1,65007000.0,8189.0,2007,7938.331908657956,0,
0100420,1,74131000.0,8378.0,2008,8848.293148722845,0,
0100420,1,67812000.0,8398.0,2009,8074.779709454632,0,
0100420,1,66898000.0,8460.0,2010,7907.565011820331,0,
0100420,1,70895000.0,8498.0,2011,8342.551188514944,0,
0100420,1,65501000.0,8391.0,2012,7806.101775712073,0,
0100420,1,65016000.0,8341.0,2013,7794.748831075411,0,
0100450,1,4556000.0,1533.0,1990,2971.9504240052183,0,
0100450,1,4856000.0,1499.0,1992,3239.4929953302203,0,
0100450,1,7048000.0,1478.0,1995,4768.606224627875,0,
0100450,1,7047000.0,1461.0,1996,4823.408624229979,0,
0100450,1,7656000.0,1477.0,1997,5183.480027081923,0,
0100450,1,8917000.0,1465.0,1998,6086.6894197952215,0,
0100450,1,8408000.0,1464.0,1999,5743.169398907104,0,
0100450,1,9107000.0,1374.0,2000,6628.093158660844,0,
0100450,1,10402000.0,1370.0,2001,7592.700729927007,0,
0100450,1,10029000.0,1339.0,2002,7489.91784914115,0,
0100450,1,8250000.0,1324.0,2003,6231.117824773414,0,
0100450,1,9381000.0,1381.0,2004,6792.903692976104,0,
0100450,1,10668000.0,1379.0,2005,7736.040609137056,0,
0100450,1,11183000.0,1392.0,2006,8033.764367816092,0,
0100450,1,12069000.0,1321.0,2007,9136.260408781227,0,
0100450,1,12268000.0,1299.0,2008,9444.187836797537,0,
0100450,1,12615000.0,1195.0,2009,10556.485355648536,0,
0100450,1,18037000.0,1221.0,2010,14772.317772317772,0,
0100450,1,21200000.0,1222.0,2011,17348.60883797054,0,
0100450,1,14324000.0,1203.0,2012,11906.899418121364,0,
0100450,1,12846000.0,1162.0,2013,11055.077452667814,0,
0100480,1,6849000.0,1978.0,1990,3462.5884732052577,0,
0100480,1,7186000.0,2023.0,1992,3552.150271873455,0,
0100480,1,8669000.0,1972.0,1995,4396.044624746451,0,
0100480,1,9604000.0,1989.0,1996,4828.557063851182,0,
0100480,1,10131000.0,2010.0,1997,5040.298507462687,0,
0100480,1,10241000.0,1989.0,1998,5148.818501759678,0,
0100480,1,10741000.0,1945.0,1999,5522.365038560411,0,
0100480,1,13278000.0,1953.0,2000,6798.771121351767,0,
0100480,1,13232000.0,1981.0,2001,6679.454820797577,0,
0100480,1,12733000.0,1916.0,2002,6645.615866388309,0,
0100480,1,13060000.0,1893.0,2003,6899.101954569466,0,
0100480,1,13700000.0,1820.0,2004,7527.472527472528,0,
0100480,1,14074000.0,1781.0,2005,7902.302077484559,0,
0100480,1,14957000.0,1807.0,2006,8277.255118981737,0,
0100480,1,16695000.0,1696.0,2007,9843.75,0,
0100480,1,17772000.0,1678.0,2008,10591.179976162097,0,
0100480,1,16114000.0,1616.0,2009,9971.534653465347,0,
0100480,1,16748000.0,1637.0,2010,10230.91020158827,0,
0100480,1,17347000.0,1579.0,2011,10986.06713109563,0,
0100480,1,16474000.0,1557.0,2012,10580.603725112396,0,
0100480,1,17485000.0,1524.0,2013,11473.097112860893,0,
0100510,1,16169999.999999998,4578.0,1990,3532.110091743119,0,
