fips,state,state_abbr,year,state_mw,federal_mw,gap,first_treat,dose
33,New Hampshire,NH,2013,7.25,7.25,0.0,1987,0.1
33,New Hampshire,NH,2014,7.25,7.25,0.0,1987,0.1
33,New Hampshire,NH,2015,7.25,7.25,0.0,1987,0.1
33,New Hampshire,NH,2016,7.25,7.25,0.0,1987,0.1
33,New Hampshire,NH,2017,7.25,7.25,0.0,1987,0.1
33,New Hampshire,NH,2018,7.25,7.25,0.0,1987,0.1
33,New Hampshire,NH,2019,7.25,7.25,0.0,1987,0.1
33,New Hampshire,NH,2020,7.25,7.25,0.0,1987,0.1
33,New Hampshire,NH,2021,7.25,7.25,0.0,1987,0.1
33,New Hampshire,NH,2022,7.25,7.25,0.0,1987,0.1
34,New Jersey,NJ,1974,2.0,2.0,0.0,1993,0.8
34,New Jersey,NJ,1975,2.1,2.1,0.0,1993,0.8
34,New Jersey,NJ,1976,2.3,2.3,0.0,1993,0.8
34,New Jersey,NJ,1977,2.3,2.3,0.0,1993,0.8
34,New Jersey,NJ,1978,2.65,2.65,0.0,1993,0.8
34,New Jersey,NJ,1979,2.9,2.9,0.0,1993,0.8
34,New Jersey,NJ,1980,3.1,3.1,0.0,1993,0.8
34,New Jersey,NJ,1981,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1982,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1983,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1984,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1985,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1986,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1987,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1988,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1989,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1990,3.35,3.35,0.0,1993,0.8
34,New Jersey,NJ,1991,3.8,3.8,0.0,1993,0.8
34,New Jersey,NJ,1992,4.25,4.25,0.0,1993,0.8
34,New Jersey,NJ,1993,5.05,4.25,0.8,1993,0.8
34,New Jersey,NJ,1994,5.05,4.25,0.8,1993,0.8
34,New Jersey,NJ,1995,5.05,4.25,0.8,1993,0.8
34,New Jersey,NJ,1996,5.05,4.25,0.8,1993,0.8
34,New Jersey,NJ,1997,5.05,4.75,0.3,1993,0.8
34,New Jersey,NJ,1998,5.15,5.15,0.0,1993,0.8
34,New Jersey,NJ,1999,5.15,5.15,0.0,1993,0.8
34,New Jersey,NJ,2000,5.15,5.15,0.0,1993,0.8
34,New Jersey,NJ,2001,5.15,5.15,0.0,1993,0.8
34,New Jersey,NJ,2002,5.15,5.15,0.0,1993,0.8
34,New Jersey,NJ,2003,5.15,5.15,0.0,1993,0.8
34,New Jersey,NJ,2004,5.15,5.15,0.0,1993,0.8
34,New Jersey,NJ,2005,5.15,5.15,0.0,1993,0.8
34,New Jersey,NJ,2006,6.15,5.15,1.0,1993,0.8
34,New Jersey,NJ,2007,7.15,5.15,2.0,1993,0.8
34,New Jersey,NJ,2008,7.15,5.85,1.3,1993,0.8
34,New Jersey,NJ,2009,7.15,6.55,0.6,1993,0.8
34,New Jersey,NJ,2010,7.25,7.25,0.0,1993,0.8
34,New Jersey,NJ,2011,7.25,7.25,0.0,1993,0.8
34,New Jersey,NJ,2012,7.25,7.25,0.0,1993,0.8
34,New Jersey,NJ,2013,7.25,7.25,0.0,1993,0.8
34,New Jersey,NJ,2014,8.25,7.25,1.0,1993,0.8
34,New Jersey,NJ,2015,8.38,7.25,1.13,1993,0.8
34,New Jersey,NJ,2016,8.38,7.25,1.13,1993,0.8
34,New Jersey,NJ,2017,8.44,7.25,1.19,1993,0.8
34,New Jersey,NJ,2018,8.6,7.25,1.35,1993,0.8
34,New Jersey,NJ,2019,8.85,7.25,1.6,1993,0.8
34,New Jersey,NJ,2020,11.0,7.25,3.75,1993,0.8
34,New Jersey,NJ,2021,12.0,7.25,4.75,1993,0.8
34,New Jersey,NJ,2022,13.0,7.25,5.75,1993,0.8
35,New Mexico,NM,1974,2.0,2.0,0.0,2008,0.65
35,New Mexico,NM,1975,2.1,2.1,0.0,2008,0.65
35,New Mexico,NM,1976,2.3,2.3,0.0,2008,0.65
35,New Mexico,NM,1977,2.3,2.3,0.0,2008,0.65
35,New Mexico,NM,1978,2.65,2.65,0.0,2008,0.65
35,New Mexico,NM,1979,2.9,2.9,0.0,2008,0.65
35,New Mexico,NM,1980,3.1,3.1,0.0,2008,0.65
35,New Mexico,NM,1981,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1982,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1983,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1984,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1985,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1986,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1987,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1988,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1989,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1990,3.35,3.35,0.0,2008,0.65
35,New Mexico,NM,1991,3.8,3.8,0.0,2008,0.65
35,New Mexico,NM,1992,4.25,4.25,0.0,2008,0.65
35,New Mexico,NM,1993,4.25,4.25,0.0,2008,0.65
35,New Mexico,NM,1994,4.25,4.25,0.0,2008,0.65
35,New Mexico,NM,1995,4.25,4.25,0.0,2008,0.65
35,New Mexico,NM,1996,4.25,4.25,0.0,2008,0.65
35,New Mexico,NM,1997,4.75,4.75,0.0,2008,0.65
35,New Mexico,NM,1998,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,1999,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,2000,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,2001,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,2002,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,2003,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,2004,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,2005,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,2006,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,2007,5.15,5.15,0.0,2008,0.65
35,New Mexico,NM,2008,6.5,5.85,0.65,2008,0.65
35,New Mexico,NM,2009,7.5,6.55,0.95,2008,0.65
35,New Mexico,NM,2010,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2011,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2012,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2013,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2014,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2015,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2016,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2017,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2018,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2019,7.5,7.25,0.25,2008,0.65
35,New Mexico,NM,2020,9.0,7.25,1.75,2008,0.65
35,New Mexico,NM,2021,10.5,7.25,3.25,2008,0.65
35,New Mexico,NM,2022,11.5,7.25,4.25,2008,0.65
32,Nevada,NV,1974,2.0,2.0,0.0,2007,1.0
32,Nevada,NV,1975,2.1,2.1,0.0,2007,1.0
32,Nevada,NV,1976,2.3,2.3,0.0,2007,1.0
32,Nevada,NV,1977,2.3,2.3,0.0,2007,1.0
32,Nevada,NV,1978,2.65,2.65,0.0,2007,1.0
32,Nevada,NV,1979,2.9,2.9,0.0,2007,1.0
32,Nevada,NV,1980,3.1,3.1,0.0,2007,1.0
32,Nevada,NV,1981,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1982,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1983,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1984,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1985,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1986,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1987,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1988,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1989,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1990,3.35,3.35,0.0,2007,1.0
32,Nevada,NV,1991,3.8,3.8,0.0,2007,1.0
32,Nevada,NV,1992,4.25,4.25,0.0,2007,1.0
32,Nevada,NV,1993,4.25,4.25,0.0,2007,1.0
32,Nevada,NV,1994,4.25,4.25,0.0,2007,1.0
32,Nevada,NV,1995,4.25,4.25,0.0,2007,1.0
32,Nevada,NV,1996,4.25,4.25,0.0,2007,1.0
32,Nevada,NV,1997,4.75,4.75,0.0,2007,1.0
32,Nevada,NV,1998,5.15,5.15,0.0,2007,1.0
32,Nevada,NV,1999,5.15,5.15,0.0,2007,1.0
32,Nevada,NV,2000,5.15,5.15,0.0,2007,1.0
32,Nevada,NV,2001,5.15,5.15,0.0,2007,1.0
32,Nevada,NV,2002,5.15,5.15,0.0,2007,1.0
32,Nevada,NV,2003,5.15,5.15,0.0,2007,1.0
32,Nevada,NV,2004,5.15,5.15,0.0,2007,1.0
32,Nevada,NV,2005,5.15,5.15,0.0,2007,1.0
32,Nevada,NV,2006,5.15,5.15,0.0,2007,1.0
32,Nevada,NV,2007,6.15,5.15,1.0,2007,1.0
32,Nevada,NV,2008,6.33,5.85,0.48,2007,1.0
32,Nevada,NV,2009,6.85,6.55,0.3,2007,1.0
32,Nevada,NV,2010,7.55,7.25,0.3,2007,1.0
32,Nevada,NV,2011,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2012,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2013,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2014,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2015,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2016,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2017,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2018,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2019,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2020,8.25,7.25,1.0,2007,1.0
32,Nevada,NV,2021,9.0,7.25,1.75,2007,1.0
32,Nevada,NV,2022,9.75,7.25,2.5,2007,1.0
36,New York,NY,1974,2.0,2.0,0.0,2005,0.85
36,New York,NY,1975,2.1,2.1,0.0,2005,0.85
36,New York,NY,1976,2.3,2.3,0.0,2005,0.85
36,New York,NY,1977,2.3,2.3,0.0,2005,0.85
36,New York,NY,1978,2.65,2.65,0.0,2005,0.85
36,New York,NY,1979,2.9,2.9,0.0,2005,0.85
36,New York,NY,1980,3.1,3.1,0.0,2005,0.85
36,New York,NY,1981,3.35,3.35,0.0,2005,0.85
36,New York,NY,1982,3.35,3.35,0.0,2005,0.85
36,New York,NY,1983,3.35,3.35,0.0,2005,0.85
36,New York,NY,1984,3.35,3.35,0.0,2005,0.85
36,New York,NY,1985,3.35,3.35,0.0,2005,0.85
36,New York,NY,1986,3.35,3.35,0.0,2005,0.85
36,New York,NY,1987,3.35,3.35,0.0,2005,0.85
36,New York,NY,1988,3.35,3.35,0.0,2005,0.85
36,New York,NY,1989,3.35,3.35,0.0,2005,0.85
36,New York,NY,1990,3.35,3.35,0.0,2005,0.85
36,New York,NY,1991,3.8,3.8,0.0,2005,0.85
36,New York,NY,1992,4.25,4.25,0.0,2005,0.85
36,New York,NY,1993,4.25,4.25,0.0,2005,0.85
36,New York,NY,1994,4.25,4.25,0.0,2005,0.85
36,New York,NY,1995,4.25,4.25,0.0,2005,0.85
36,New York,NY,1996,4.25,4.25,0.0,2005,0.85
36,New York,NY,1997,4.75,4.75,0.0,2005,0.85
36,New York,NY,1998,5.15,5.15,0.0,2005,0.85
36,New York,NY,1999,5.15,5.15,0.0,2005,0.85
36,New York,NY,2000,5.15,5.15,0.0,2005,0.85
36,New York,NY,2001,5.15,5.15,0.0,2005,0.85
36,New York,NY,2002,5.15,5.15,0.0,2005,0.85
36,New York,NY,2003,5.15,5.15,0.0,2005,0.85
36,New York,NY,2004,5.15,5.15,0.0,2005,0.85
36,New York,NY,2005,6.0,5.15,0.85,2005,0.85
36,New York,NY,2006,6.75,5.15,1.6,2005,0.85
36,New York,NY,2007,7.15,5.15,2.0,2005,0.85
36,New York,NY,2008,7.15,5.85,1.3,2005,0.85
36,New York,NY,2009,7.15,6.55,0.6,2005,0.85
36,New York,NY,2010,7.25,7.25,0.0,2005,0.85
36,New York,NY,2011,7.25,7.25,0.0,2005,0.85
36,New York,NY,2012,7.25,7.25,0.0,2005,0.85
36,New York,NY,2013,7.25,7.25,0.0,2005,0.85
36,New York,NY,2014,8.0,7.25,0.75,2005,0.85
36,New York,NY,2015,8.75,7.25,1.5,2005,0.85
36,New York,NY,2016,9.0,7.25,1.75,2005,0.85
36,New York,NY,2017,9.7,7.25,2.45,2005,0.85
36,New York,NY,2018,10.4,7.25,3.15,2005,0.85
36,New York,NY,2019,11.1,7.25,3.85,2005,0.85
36,New York,NY,2020,11.8,7.25,4.55,2005,0.85
36,New York,NY,2021,12.5,7.25,5.25,2005,0.85
36,New York,NY,2022,13.2,7.25,5.95,2005,0.85
39,Ohio,OH,1974,2.0,2.0,0.0,2007,1.7
39,Ohio,OH,1975,2.1,2.1,0.0,2007,1.7
39,Ohio,OH,1976,2.3,2.3,0.0,2007,1.7
39,Ohio,OH,1977,2.3,2.3,0.0,2007,1.7
39,Ohio,OH,1978,2.65,2.65,0.0,2007,1.7
39,Ohio,OH,1979,2.9,2.9,0.0,2007,1.7
39,Ohio,OH,1980,3.1,3.1,0.0,2007,1.7
39,Ohio,OH,1981,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1982,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1983,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1984,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1985,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1986,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1987,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1988,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1989,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1990,3.35,3.35,0.0,2007,1.7
39,Ohio,OH,1991,3.8,3.8,0.0,2007,1.7
39,Ohio,OH,1992,4.25,4.25,0.0,2007,1.7
39,Ohio,OH,1993,4.25,4.25,0.0,2007,1.7
39,Ohio,OH,1994,4.25,4.25,0.0,2007,1.7
39,Ohio,OH,1995,4.25,4.25,0.0,2007,1.7
39,Ohio,OH,1996,4.25,4.25,0.0,2007,1.7
39,Ohio,OH,1997,4.75,4.75,0.0,2007,1.7
39,Ohio,OH,1998,5.15,5.15,0.0,2007,1.7
39,Ohio,OH,1999,5.15,5.15,0.0,2007,1.7
39,Ohio,OH,2000,5.15,5.15,0.0,2007,1.7
39,Ohio,OH,2001,5.15,5.15,0.0,2007,1.7
39,Ohio,OH,2002,5.15,5.15,0.0,2007,1.7
39,Ohio,OH,2003,5.15,5.15,0.0,2007,1.7
39,Ohio,OH,2004,5.15,5.15,0.0,2007,1.7
39,Ohio,OH,2005,5.15,5.15,0.0,2007,1.7
39,Ohio,OH,2006,5.15,5.15,0.0,2007,1.7
39,Ohio,OH,2007,6.85,5.15,1.7,2007,1.7
39,Ohio,OH,2008,7.0,5.85,1.15,2007,1.7
39,Ohio,OH,2009,7.3,6.55,0.75,2007,1.7
39,Ohio,OH,2010,7.3,7.25,0.05,2007,1.7
39,Ohio,OH,2011,7.4,7.25,0.15,2007,1.7
39,Ohio,OH,2012,7.7,7.25,0.45,2007,1.7
39,Ohio,OH,2013,7.85,7.25,0.6,2007,1.7
39,Ohio,OH,2014,7.95,7.25,0.7,2007,1.7
39,Ohio,OH,2015,8.1,7.25,0.85,2007,1.7
39,Ohio,OH,2016,8.1,7.25,0.85,2007,1.7
39,Ohio,OH,2017,8.15,7.25,0.9,2007,1.7
39,Ohio,OH,2018,8.3,7.25,1.05,2007,1.7
39,Ohio,OH,2019,8.55,7.25,1.3,2007,1.7
39,Ohio,OH,2020,8.7,7.25,1.45,2007,1.7
39,Ohio,OH,2021,8.8,7.25,1.55,2007,1.7
39,Ohio,OH,2022,9.3,7.25,2.05,2007,1.7
40,Oklahoma,OK,1974,2.0,2.0,0.0,0,0.0
40,Oklahoma,OK,1975,2.1,2.1,0.0,0,0.0
40,Oklahoma,OK,1976,2.3,2.3,0.0,0,0.0
40,Oklahoma,OK,1977,2.3,2.3,0.0,0,0.0
40,Oklahoma,OK,1978,2.65,2.65,0.0,0,0.0
40,Oklahoma,OK,1979,2.9,2.9,0.0,0,0.0
40,Oklahoma,OK,1980,3.1,3.1,0.0,0,0.0
40,Oklahoma,OK,1981,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1982,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1983,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1984,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1985,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1986,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1987,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1988,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1989,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1990,3.35,3.35,0.0,0,0.0
40,Oklahoma,OK,1991,3.8,3.8,0.0,0,0.0
40,Oklahoma,OK,1992,4.25,4.25,0.0,0,0.0
40,Oklahoma,OK,1993,4.25,4.25,0.0,0,0.0
40,Oklahoma,OK,1994,4.25,4.25,0.0,0,0.0
40,Oklahoma,OK,1995,4.25,4.25,0.0,0,0.0
40,Oklahoma,OK,1996,4.25,4.25,0.0,0,0.0
40,Oklahoma,OK,1997,4.75,4.75,0.0,0,0.0
40,Oklahoma,OK,1998,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,1999,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,2000,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,2001,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,2002,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,2003,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,2004,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,2005,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,2006,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,2007,5.15,5.15,0.0,0,0.0
40,Oklahoma,OK,2008,5.85,5.85,0.0,0,0.0
40,Oklahoma,OK,2009,6.55,6.55,0.0,0,0.0
40,Oklahoma,OK,2010,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2011,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2012,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2013,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2014,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2015,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2016,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2017,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2018,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2019,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2020,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2021,7.25,7.25,0.0,0,0.0
40,Oklahoma,OK,2022,7.25,7.25,0.0,0,0.0
41,Oregon,OR,1974,2.0,2.0,0.0,1990,0.9
41,Oregon,OR,1975,2.1,2.1,0.0,1990,0.9
41,Oregon,OR,1976,2.3,2.3,0.0,1990,0.9
41,Oregon,OR,1977,2.3,2.3,0.0,1990,0.9
41,Oregon,OR,1978,2.65,2.65,0.0,1990,0.9
41,Oregon,OR,1979,2.9,2.9,0.0,1990,0.9
41,Oregon,OR,1980,3.1,3.1,0.0,1990,0.9
41,Oregon,OR,1981,3.35,3.35,0.0,1990,0.9
41,Oregon,OR,1982,3.35,3.35,0.0,1990,0.9
41,Oregon,OR,1983,3.35,3.35,0.0,1990,0.9
41,Oregon,OR,1984,3.35,3.35,0.0,1990,0.9
41,Oregon,OR,1985,3.35,3.35,0.0,1990,0.9
41,Oregon,OR,1986,3.35,3.35,0.0,1990,0.9
41,Oregon,OR,1987,3.35,3.35,0.0,1990,0.9
41,Oregon,OR,1988,3.35,3.35,0.0,1990,0.9
41,Oregon,OR,1989,3.35,3.35,0.0,1990,0.9
41,Oregon,OR,1990,4.25,3.35,0.9,1990,0.9
41,Oregon,OR,1991,4.75,3.8,0.95,1990,0.9
41,Oregon,OR,1992,4.75,4.25,0.5,1990,0.9
41,Oregon,OR,1993,4.75,4.25,0.5,1990,0.9
41,Oregon,OR,1994,4.75,4.25,0.5,1990,0.9
41,Oregon,OR,1995,4.75,4.25,0.5,1990,0.9
41,Oregon,OR,1996,4.75,4.25,0.5,1990,0.9
41,Oregon,OR,1997,5.5,4.75,0.75,1990,0.9
41,Oregon,OR,1998,6.0,5.15,0.85,1990,0.9
41,Oregon,OR,1999,6.5,5.15,1.35,1990,0.9
41,Oregon,OR,2000,6.5,5.15,1.35,1990,0.9
41,Oregon,OR,2001,6.5,5.15,1.35,1990,0.9
41,Oregon,OR,2002,6.5,5.15,1.35,1990,0.9
41,Oregon,OR,2003,6.9,5.15,1.75,1990,0.9
41,Oregon,OR,2004,7.05,5.15,1.9,1990,0.9
41,Oregon,OR,2005,7.25,5.15,2.1,1990,0.9
41,Oregon,OR,2006,7.5,5.15,2.35,1990,0.9
41,Oregon,OR,2007,7.8,5.15,2.65,1990,0.9
41,Oregon,OR,2008,7.95,5.85,2.1,1990,0.9
41,Oregon,OR,2009,8.4,6.55,1.85,1990,0.9
41,Oregon,OR,2010,8.4,7.25,1.15,1990,0.9
41,Oregon,OR,2011,8.5,7.25,1.25,1990,0.9
41,Oregon,OR,2012,8.8,7.25,1.55,1990,0.9
41,Oregon,OR,2013,8.95,7.25,1.7,1990,0.9
41,Oregon,OR,2014,9.1,7.25,1.85,1990,0.9
41,Oregon,OR,2015,9.25,7.25,2.0,1990,0.9
41,Oregon,OR,2016,9.25,7.25,2.0,1990,0.9
41,Oregon,OR,2017,9.75,7.25,2.5,1990,0.9
41,Oregon,OR,2018,10.25,7.25,3.0,1990,0.9
41,Oregon,OR,2019,10.75,7.25,3.5,1990,0.9
41,Oregon,OR,2020,11.25,7.25,4.0,1990,0.9
41,Oregon,OR,2021,12.0,7.25,4.75,1990,0.9
41,Oregon,OR,2022,12.75,7.25,5.5,1990,0.9
42,Pennsylvania,PA,1974,2.0,2.0,0.0,1990,0.35
42,Pennsylvania,PA,1975,2.1,2.1,0.0,1990,0.35
42,Pennsylvania,PA,1976,2.3,2.3,0.0,1990,0.35
42,Pennsylvania,PA,1977,2.3,2.3,0.0,1990,0.35
42,Pennsylvania,PA,1978,2.65,2.65,0.0,1990,0.35
42,Pennsylvania,PA,1979,2.9,2.9,0.0,1990,0.35
42,Pennsylvania,PA,1980,3.1,3.1,0.0,1990,0.35
42,Pennsylvania,PA,1981,3.35,3.35,0.0,1990,0.35
42,Pennsylvania,PA,1982,3.35,3.35,0.0,1990,0.35
42,Pennsylvania,PA,1983,3.35,3.35,0.0,1990,0.35
42,Pennsylvania,PA,1984,3.35,3.35,0.0,1990,0.35
42,Pennsylvania,PA,1985,3.35,3.35,0.0,1990,0.35
42,Pennsylvania,PA,1986,3.35,3.35,0.0,1990,0.35
42,Pennsylvania,PA,1987,3.35,3.35,0.0,1990,0.35
42,Pennsylvania,PA,1988,3.35,3.35,0.0,1990,0.35
42,Pennsylvania,PA,1989,3.35,3.35,0.0,1990,0.35
42,Pennsylvania,PA,1990,3.7,3.35,0.35,1990,0.35
42,Pennsylvania,PA,1991,3.8,3.8,0.0,1990,0.35
42,Pennsylvania,PA,1992,4.25,4.25,0.0,1990,0.35
42,Pennsylvania,PA,1993,4.25,4.25,0.0,1990,0.35
42,Pennsylvania,PA,1994,4.25,4.25,0.0,1990,0.35
42,Pennsylvania,PA,1995,4.25,4.25,0.0,1990,0.35
42,Pennsylvania,PA,1996,4.25,4.25,0.0,1990,0.35
42,Pennsylvania,PA,1997,4.75,4.75,0.0,1990,0.35
42,Pennsylvania,PA,1998,5.15,5.15,0.0,1990,0.35
42,Pennsylvania,PA,1999,5.15,5.15,0.0,1990,0.35
42,Pennsylvania,PA,2000,5.15,5.15,0.0,1990,0.35
42,Pennsylvania,PA,2001,5.15,5.15,0.0,1990,0.35
42,Pennsylvania,PA,2002,5.15,5.15,0.0,1990,0.35
42,Pennsylvania,PA,2003,5.15,5.15,0.0,1990,0.35
42,Pennsylvania,PA,2004,5.15,5.15,0.0,1990,0.35
42,Pennsylvania,PA,2005,5.15,5.15,0.0,1990,0.35
42,Pennsylvania,PA,2006,5.15,5.15,0.0,1990,0.35
42,Pennsylvania,PA,2007,6.25,5.15,1.1,1990,0.35
42,Pennsylvania,PA,2008,7.15,5.85,1.3,1990,0.35
42,Pennsylvania,PA,2009,7.15,6.55,0.6,1990,0.35
42,Pennsylvania,PA,2010,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2011,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2012,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2013,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2014,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2015,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2016,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2017,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2018,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2019,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2020,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2021,7.25,7.25,0.0,1990,0.35
42,Pennsylvania,PA,2022,7.25,7.25,0.0,1990,0.35
44,Rhode Island,RI,1974,2.0,2.0,0.0,1987,0.2
44,Rhode Island,RI,1975,2.1,2.1,0.0,1987,0.2
44,Rhode Island,RI,1976,2.3,2.3,0.0,1987,0.2
44,Rhode Island,RI,1977,2.3,2.3,0.0,1987,0.2
44,Rhode Island,RI,1978,2.65,2.65,0.0,1987,0.2
44,Rhode Island,RI,1979,2.9,2.9,0.0,1987,0.2
44,Rhode Island,RI,1980,3.1,3.1,0.0,1987,0.2
44,Rhode Island,RI,1981,3.35,3.35,0.0,1987,0.2
44,Rhode Island,RI,1982,3.35,3.35,0.0,1987,0.2
44,Rhode Island,RI,1983,3.35,3.35,0.0,1987,0.2
44,Rhode Island,RI,1984,3.35,3.35,0.0,1987,0.2
44,Rhode Island,RI,1985,3.35,3.35,0.0,1987,0.2
44,Rhode Island,RI,1986,3.35,3.35,0.0,1987,0.2
44,Rhode Island,RI,1987,3.55,3.35,0.2,1987,0.2
44,Rhode Island,RI,1988,3.65,3.35,0.3,1987,0.2
44,Rhode Island,RI,1989,4.0,3.35,0.65,1987,0.2
44,Rhode Island,RI,1990,4.25,3.35,0.9,1987,0.2
44,Rhode Island,RI,1991,4.25,3.8,0.45,1987,0.2
44,Rhode Island,RI,1992,4.45,4.25,0.2,1987,0.2
44,Rhode Island,RI,1993,4.45,4.25,0.2,1987,0.2
44,Rhode Island,RI,1994,4.45,4.25,0.2,1987,0.2
44,Rhode Island,RI,1995,4.45,4.25,0.2,1987,0.2
44,Rhode Island,RI,1996,4.45,4.25,0.2,1987,0.2
44,Rhode Island,RI,1997,5.15,4.75,0.4,1987,0.2
